WORD	LABEL	ANNOTATORS	SENTENCE	SENTENCE_INDEX
chronic	1	5	With the start of the region 's high tourism season a few months away , some officials are calling for an emergency meeting of the 15-nation Caribbean Community , worried that the worsening seaweed influx could become a chronic dilemma for the globe 's most tourism-dependent region .	38
urban	1	4	Seated face to face , Joseph Luciani asked them to explain why they 'd fought and how they felt -- part of the school 's new approach to discipline that is catching on in urban districts and focuses more on students working out their differences with counselors than suspensions .	34
french	0	0	Imagine for a moment that all of the nation 's fast-food establishments -- all the striped awnings and golden arches , the drive-thru windows , the beckoning dollar deals and wafting odor of french fries -- were to vanish overnight .	33
falling	0	0	Proponents of the requirement argued that American children were falling behind in financial literacy and that the increasingly complex world of consumer banking demanded a new kind of education .	9
woke	0	0	MINNEAPOLIS -- A.J. Briscoe woke up on Monday , Sept. 29 of this year to relentless rain .	4
machinery	1	4	In 1904 , the United States , having supported the secession of Panama from Colombia , bought the French machinery and the rights to finish the canal .	19
factors	1	3	The increase factors in brisk sales during the final quarter of this year , when sales are expected to rise 5 percent to $ 9.6 billion , a stronger pace than last year 's 3.6 percent gain .	2
indoor	0	0	Last fall , China 's State Council proposed the nation 's toughest restrictions yet on indoor smoking and the marketing of tobacco .	15
pursuit	1	4	Beginning in September , hump day is no longer an official day off , a traditional oasis in the middle of the week for primary school students to rest from the rigors of academic pursuit .	34
entry	0	0	ANGELS CAMP , Calif. -- In the humble-looking notebook of a luckless prospector staying in a cabin on Jackass Hill near here in California 's Gold Country a century and a half ago , there 's an entry barely longer than a tweet .	37
states	0	0	Virginia was one of many states that moved to offer more personal-finance courses on the heels of the Great Recession , hoping to instill practical money-management skills to help the next generation avoid the pitfalls that many of their parents experienced .	5
emphatically	1	8	Though other countries involved in the investigation make the point less emphatically than Malaysia , all agree the wing piece appears to be from Flight 370 , lost March 8 , 2014 , on its way from Kuala Lumpur to Beijing with 239 people on board .	11
cancel	0	0	Due to the demonstrations , government officials said they would cancel a major annual fireworks celebration scheduled for Wednesday -- China 's equivalent of the Fourth of July .	10
want	0	0	An economics and personal-finance class is now a required course for those who want a high school diploma in Virginia , and the Class of 2015 was the first that needed the course to graduate .	13
poring	1	7	As Latino outreach director , Praeli spends her days at Clinton 's headquarters in Brooklyn poring over polling data , winning endorsements from Latino leaders and fine-tuning the campaign 's messages to reach the nation 's fastest-growing bloc of voters .	15
self-imposed	1	4	`` We took it upon ourselves to really promote the sport at a time when it was a big time taboo ... when there was a self-imposed censorship on women 's sports . ''	26
X-T1	0	0	In late April , the then-26-year-old shot his Fuji X-T1 over and over again as demonstrators took to the streets to protest the death of Freddie Gray , who suffered a fatal injury in police custody .	9
collisions	1	8	It 's a padded fabric shell that is strapped around the outside of a helmet with the aim of reducing the impact of collisions .	23
recent	0	0	At least 184 people , nearly all children , suffered eye injuries over the recent Eid al-Fitr holiday from toy weapons that fire BB pellets and rubber shot , health officials said .	14
inauguration	1	6	Protesters against President Mohamed Morsi filled streets and squares , yelling `` Leave , leave '' on the first anniversary of his inauguration .	22
technique	1	4	A centuries-old farming technique called dry farming -- once the order of the day in California 's Central Valley -- is once again drawing the interest of some of the region 's farmers .	3
artillery	1	7	DONETSK , Russia -- Tatiana Poludnitsina fled her home in the eastern Ukrainian town of Luhansk in her robe and flip-flops after artillery shells hit it in mid-August .	22
affliction	1	7	But for this paper , the researchers wanted to focus on another affliction : snakebites .	12
total	0	0	A total of 25 international teams will compete June 5 and 6 to win one of three cash prizes totaling $ 3.5 million .	1
groundwork	1	4	`` Clearly Eiji was the person that laid the groundwork for what Toyota is today , '' said David Cole , former chairman of the nonprofit Center for Automotive Research .	9
drive	0	0	Violence broke out in more than 10 cities late Thursday and early Friday , and an 18-year-old man was killed and three people injured when they were hit by a car trying to drive around a protester-erected barricade in Ribeirao Preto , 185 miles north of Sao Paolo .	33
using	0	0	Under the new policy , those two hours include using the Internet for entertainment , including Facebook , Twitter , TV and movies ; online homework is an exception .	9
letter	0	0	She has authored a best-selling memoir , was featured this year on the cover of Time magazine 's `` 100 Most Influential People , '' and has starred in a viral Under Armour ad , twirling amid the reading of a rejection letter declaring she has `` the wrong body for ballet . ''	42
estimated	1	3	In addition , the U.S. will seek to strengthen global enforcement and international cooperation to fight an illicit trade estimated to total about $ 10 billion per year .	19
elephants	0	0	WASHINGTON -- The United States is cracking down on the sale and purchase of ivory in hopes of curbing a surge in illicit poaching that 's threatening to wipe out elephants and other species in Africa .	30
